DATE,VIX PX_LAST,XAU PX_LAST,CL1 PX_LAST,DXY PX_LAST,USGG10Y PX_LAST
2008-11-25,60.9,821.03,50.77,85.0,3.1078
2008-11-26,54.92,812.9,54.44,85.667,2.9784
2008-11-27,,816.2,,85.567,2.9778
2008-11-28,55.28,818.05,54.43,86.517,2.92
2008-12-01,68.51,768.95,49.28,86.724,2.7309
2008-12-02,62.98,782.37,46.96,86.702,2.6724
2008-12-03,60.72,773.95,46.79,87.03,2.6585
2008-12-04,63.64,767.0,43.67,86.444,2.5513
2008-12-05,59.93,756.45,40.81,87.121,2.7037
2008-12-08,58.49,772.7,43.71,85.56,2.7378
2008-12-09,58.91,776.93,42.07,85.837,2.6399
2008-12-10,55.73,810.6,43.52,85.484,2.6824
2008-12-11,55.78,821.35,47.98,83.834,2.6019
2008-12-12,54.28,822.4,46.28,83.644,2.5705
2008-12-15,56.76,838.45,44.51,82.27,2.5127
2008-12-16,52.37,858.1,43.6,80.683,2.2558
2008-12-17,49.84,867.9,40.06,78.908,2.1915
2008-12-18,47.34,853.05,36.22,79.467,2.0788
2008-12-19,44.93,838.25,33.87,81.298,2.1231
2008-12-22,44.56,848.05,39.91,81.093,2.17
2008-12-23,45.02,840.2,38.98,81.241,2.1729
2008-12-24,44.21,848.0,35.35,81.214,2.182
2008-12-25,,842.0,,,2.1809
2008-12-26,43.38,869.3,37.71,80.892,2.1318
2008-12-29,43.9,880.28,40.02,80.685,2.0989
2008-12-30,41.63,873.73,39.03,80.899,2.053
2008-12-31,40.0,882.05,44.6,81.308,2.2123
2009-01-01,,881.45,,,2.2123
2009-01-02,39.19,875.4,46.34,81.839,2.3688
2009-01-05,39.08,859.48,48.81,82.637,2.4812
2009-01-06,38.56,863.9,48.58,82.85,2.4454
2009-01-07,43.39,842.98,42.63,82.275,2.4942
2009-01-08,42.56,857.4,41.7,81.536,2.4398
2009-01-09,42.82,854.2,40.83,82.663,2.39
2009-01-12,45.84,821.0,37.59,83.019,2.3044
2009-01-13,43.27,822.0,37.78,84.265,2.2924
2009-01-14,49.14,811.7,37.28,84.419,2.1993
2009-01-15,51.0,817.8,35.4,84.44,2.2055
2009-01-16,46.11,843.15,36.51,84.212,2.3188
2009-01-19,,835.9,,84.722,2.3184
2009-01-20,56.65,857.33,38.74,86.216,2.3771
2009-01-21,46.42,854.2,43.55,85.817,2.536
2009-01-22,47.29,856.98,43.67,85.52,2.5922
2009-01-23,47.27,899.78,46.47,85.608,2.6172
2009-01-26,45.69,903.37,45.73,84.727,2.6411
2009-01-27,42.25,899.15,41.58,84.426,2.5274
2009-01-28,39.66,887.47,42.16,84.672,2.6665
2009-01-29,42.63,908.65,41.44,85.277,2.8586
2009-01-30,44.84,927.85,41.68,85.999,2.8403
2009-02-02,45.52,905.0,40.08,86.073,2.7226
2009-02-03,43.06,900.35,40.78,85.05,2.884
2009-02-04,43.85,905.85,40.32,85.702,2.9353
2009-02-05,43.73,914.55,41.17,86.057,2.912
2009-02-06,43.37,911.5,40.17,85.346,2.9917
2009-02-09,43.64,894.5,39.56,84.792,2.9844
2009-02-10,46.67,915.4,37.55,85.807,2.8136
2009-02-11,44.53,938.85,35.94,85.776,2.7537
2009-02-12,41.25,946.75,33.98,86.547,2.7824
2009-02-13,42.93,941.7,37.51,86.041,2.8894
2009-02-16,,941.75,,86.66,2.8895
2009-02-17,48.66,970.25,34.93,87.581,2.6479
2009-02-18,48.46,984.55,34.62,88.007,2.7554
2009-02-19,47.08,974.7,39.48,87.439,2.8531
2009-02-20,49.3,992.9,38.94,86.488,2.7879
2009-02-23,52.62,991.65,38.44,87.24,2.7536
2009-02-24,45.49,962.45,39.96,86.895,2.7951
2009-02-25,44.67,953.48,42.5,87.906,2.9263
2009-02-26,44.66,945.82,45.22,87.727,2.9908
2009-02-27,46.35,942.32,44.76,88.008,3.0131
2009-03-02,52.65,926.0,40.15,88.94,2.8624
2009-03-03,50.93,916.07,41.65,88.91,2.8771
2009-03-04,47.56,906.5,45.38,88.577,2.9745
2009-03-05,50.17,932.4,43.61,89.105,2.8115
2009-03-06,49.33,939.37,45.52,88.512,2.8717
2009-03-09,49.68,922.35,47.07,89.009,2.8589
2009-03-10,44.37,898.15,45.71,88.927,3.0044
2009-03-11,43.61,909.25,42.33,87.868,2.9048
2009-03-12,41.18,927.15,47.03,87.66,2.8535
2009-03-13,42.36,929.73,46.25,87.428,2.8902
2009-03-16,43.74,923.07,47.35,86.946,2.9529
2009-03-17,40.8,915.2,49.16,86.933,3.0066
2009-03-18,40.06,942.0,48.14,84.595,2.533
2009-03-19,43.68,959.85,51.61,83.129,2.6023
2009-03-20,45.89,952.23,51.06,83.841,2.6344
2009-03-23,43.23,939.5,53.8,83.426,2.6523
2009-03-24,42.93,925.75,53.98,83.858,2.701
2009-03-25,42.25,934.2,52.77,83.808,2.7844
2009-03-26,40.36,934.45,54.34,84.165,2.7389
2009-03-27,41.04,923.15,52.38,85.111,2.7571
2009-03-30,45.54,917.3,48.41,85.869,2.7117
2009-03-31,44.14,919.35,49.66,85.43,2.6629
2009-04-01,42.28,927.4,48.39,85.503,2.6539
2009-04-02,42.04,904.05,52.64,84.446,2.7662
2009-04-03,39.7,893.15,52.51,84.165,2.8853
2009-04-06,40.93,868.9,51.05,84.571,2.9223
2009-04-07,40.39,881.05,49.15,85.288,2.8965
2009-04-08,38.85,880.5,49.38,85.361,2.8559
2009-04-09,36.53,879.35,52.24,85.786,2.9207
2009-04-10,,881.65,,,2.9226
2009-04-13,37.81,893.85,50.05,84.635,2.8579
2009-04-14,37.67,890.45,49.41,84.642,2.7845
2009-04-15,36.17,891.03,49.25,85.081,2.7644
2009-04-16,35.79,875.65,49.98,85.227,2.8303
2009-04-17,33.94,868.85,50.33,85.981,2.9451
2009-04-20,39.18,884.5,45.88,86.637,2.8359
2009-04-21,37.14,883.8,46.51,86.579,2.8969
2009-04-22,38.1,889.75,48.85,86.191,2.9397
2009-04-23,37.15,904.28,49.62,85.517,2.9193
2009-04-24,36.82,912.83,51.55,84.714,2.9903
2009-04-27,38.32,906.48,50.14,85.696,2.9083
2009-04-28,37.95,893.38,49.92,85.158,3.0073
2009-04-29,36.08,898.0,50.97,84.474,3.1073
2009-04-30,36.5,888.2,51.12,84.614,3.1187
2009-05-01,35.3,886.55,53.2,84.546,3.1533
2009-05-04,34.53,902.15,54.47,83.97,3.1514
2009-05-05,33.36,897.15,53.84,84.157,3.1592
2009-05-06,32.45,911.35,56.34,83.803,3.1612
2009-05-07,33.44,910.82,56.71,83.941,3.3341
2009-05-08,32.05,916.65,58.63,82.529,3.2856
2009-05-11,32.87,913.6,58.5,82.678,3.1654
2009-05-12,31.8,923.3,58.85,82.306,3.1727
2009-05-13,33.65,926.33,58.02,82.499,3.1195
2009-05-14,31.37,926.5,58.62,82.279,3.0884
2009-05-15,33.12,931.78,56.34,83.024,3.1341
2009-05-18,30.24,918.25,59.03,82.667,3.23
2009-05-19,28.8,924.98,59.65,81.978,3.243
2009-05-20,29.03,938.65,62.04,80.985,3.1912
2009-05-21,31.35,953.78,61.05,80.558,3.3644
2009-05-22,32.63,957.35,61.67,79.958,3.4495
2009-05-25,,958.8,,80.024,3.4496
2009-05-26,30.62,952.0,62.45,80.131,3.5467
2009-05-27,32.36,949.8,63.45,80.332,3.7381
2009-05-28,31.67,959.43,65.08,80.433,3.6122
2009-05-29,28.92,979.18,66.31,79.348,3.4594
2009-06-01,30.04,975.05,68.58,79.171,3.6726
2009-06-02,29.63,981.85,68.55,78.404,3.6127
2009-06-03,31.02,963.05,66.12,79.5,3.5398
2009-06-04,30.18,980.28,68.81,79.414,3.7099
2009-06-05,29.62,955.33,68.44,80.67,3.8279
2009-06-08,29.77,951.85,68.09,80.909,3.8736
2009-06-09,28.27,954.55,70.01,79.787,3.8559
2009-06-10,28.46,954.5,71.33,80.329,3.9455
2009-06-11,28.11,954.93,72.68,79.41,3.8543
2009-06-12,28.15,939.3,72.04,80.142,3.7916
2009-06-15,30.81,928.3,70.62,81.14,3.7113
2009-06-16,32.68,934.8,70.47,80.709,3.6588
2009-06-17,31.54,938.6,71.03,80.169,3.6882
2009-06-18,30.03,933.2,71.37,80.609,3.8277
2009-06-19,27.99,934.03,69.55,80.264,3.7808
2009-06-22,31.17,922.73,66.93,80.783,3.681
2009-06-23,30.58,925.9,69.24,79.841,3.6208
2009-06-24,29.05,931.43,68.67,80.556,3.6851
2009-06-25,26.36,939.25,70.23,80.403,3.5398
2009-06-26,25.93,939.6,69.16,79.878,3.5363
2009-06-29,25.35,937.95,71.49,79.835,3.4768
2009-06-30,26.35,926.5,69.89,80.133,3.5326
2009-07-01,26.22,940.8,69.31,79.634,3.5365
2009-07-02,27.95,929.8,66.73,80.151,3.4946
2009-07-03,,932.5,,80.382,3.4985
2009-07-06,29.0,925.1,64.05,80.454,3.5063
2009-07-07,30.85,924.68,62.93,80.621,3.4544
2009-07-08,31.3,909.5,60.14,80.766,3.3081
2009-07-09,29.78,912.28,60.41,79.864,3.403
2009-07-10,29.02,913.05,59.89,80.233,3.3026
2009-07-13,26.31,920.3,59.69,80.126,3.35
2009-07-14,25.02,925.68,59.52,80.184,3.4703
2009-07-15,25.89,939.1,61.54,79.316,3.6038
2009-07-16,25.42,937.4,62.02,79.216,3.5689
2009-07-17,24.34,937.5,63.56,79.347,3.6433
2009-07-20,24.4,948.75,63.98,78.907,3.6063
2009-07-21,23.87,948.53,64.72,78.927,3.4824
2009-07-22,23.47,951.25,65.4,78.706,3.5443
2009-07-23,23.43,949.2,67.16,78.803,3.6555
2009-07-24,23.09,951.35,68.05,78.749,3.6578
2009-07-27,24.28,953.82,68.38,78.626,3.7189
2009-07-28,25.01,937.58,67.23,78.85,3.6856
2009-07-29,25.61,930.0,63.35,79.63,3.6582
2009-07-30,25.4,934.4,66.94,79.285,3.6074
2009-07-31,25.92,954.0,69.45,78.347,3.4796
2009-08-03,25.56,956.8,71.58,77.639,3.6333
2009-08-04,24.89,966.83,71.42,77.765,3.6845
2009-08-05,24.9,963.58,71.97,77.517,3.7459
2009-08-06,25.67,963.15,71.94,78.065,3.7501
2009-08-07,24.76,954.95,70.93,78.975,3.8502
2009-08-10,24.99,946.42,70.6,79.256,3.7765
2009-08-11,25.99,946.1,69.45,79.176,3.6677
2009-08-12,25.45,947.1,70.16,78.79,3.7172
2009-08-13,24.71,954.87,70.52,78.489,3.595
2009-08-14,24.27,948.67,67.51,78.885,3.5688
2009-08-17,27.89,934.68,66.75,79.292,3.4684
2009-08-18,26.18,938.65,69.19,78.937,3.5092
2009-08-19,26.26,941.97,72.42,78.469,3.4517
2009-08-20,25.09,940.65,72.54,78.384,3.4313
2009-08-21,25.01,953.78,73.89,78.044,3.5649
2009-08-24,25.14,941.55,74.37,78.271,3.4755
2009-08-25,24.92,944.75,72.05,78.243,3.4348
2009-08-26,24.95,945.55,71.43,78.661,3.4329
2009-08-27,24.68,948.08,72.49,78.009,3.4531
2009-08-28,24.76,955.1,72.74,78.366,3.4456
2009-08-31,26.01,951.19,69.96,78.172,3.3975
2009-09-01,29.15,956.47,68.05,78.76,3.3625
2009-09-02,28.9,978.55,68.05,78.376,3.3056
2009-09-03,27.1,991.85,67.96,78.465,3.344
2009-09-04,25.26,994.4,68.02,78.136,3.4378
2009-09-07,,995.25,,78.012,3.4415
2009-09-08,25.62,995.5,71.1,77.323,3.4823
2009-09-09,24.32,992.3,71.31,77.09,3.4711
2009-09-10,23.55,996.6,71.94,76.817,3.3472
2009-09-11,24.15,1005.3,69.29,76.608,3.347
2009-09-14,23.86,1000.2,68.86,76.695,3.4208
2009-09-15,23.42,1007.55,70.93,76.544,3.4541
2009-09-16,23.69,1017.08,72.51,76.236,3.469
2009-09-17,23.65,1013.63,72.47,76.188,3.3836
2009-09-18,23.92,1007.47,72.04,76.425,3.4632
2009-09-21,24.06,1003.7,69.71,76.776,3.4799
2009-09-22,23.08,1014.4,71.55,76.118,3.4445
2009-09-23,23.49,1008.28,68.97,76.047,3.4184
2009-09-24,24.95,993.93,65.89,76.9,3.3813
2009-09-25,25.61,990.9,66.02,76.812,3.3184
2009-09-28,24.88,990.98,66.84,77.051,3.2797
2009-09-29,25.19,992.3,66.71,77.124,3.2906
2009-09-30,25.61,1007.7,70.61,76.653,3.3053
2009-10-01,28.27,999.15,70.82,77.188,3.179
2009-10-02,28.68,1002.75,69.95,77.003,3.2188
2009-10-05,26.84,1017.3,70.41,76.642,3.2205
2009-10-06,25.7,1042.1,70.88,76.335,3.2552
2009-10-07,24.68,1044.05,69.57,76.494,3.182
2009-10-08,24.18,1055.11,71.69,75.966,3.2477
2009-10-09,23.12,1049.25,71.77,76.431,3.3802
2009-10-12,23.01,1057.03,73.27,76.126,3.3783
2009-10-13,22.99,1064.2,74.15,75.976,3.3468
2009-10-14,22.86,1062.25,75.18,75.551,3.4136
2009-10-15,21.72,1050.4,77.58,75.481,3.4565
2009-10-16,21.43,1053.55,78.53,75.597,3.4115
2009-10-19,21.49,1064.2,79.61,75.51,3.3891
2009-10-20,20.9,1055.03,79.09,75.565,3.3407
2009-10-21,22.22,1058.9,81.37,74.972,3.3853
2009-10-22,20.69,1060.0,81.19,75.094,3.4132
2009-10-23,22.27,1055.45,80.5,75.468,3.49
2009-10-26,24.31,1038.65,78.68,76.061,3.5542
2009-10-27,24.83,1040.0,79.55,76.135,3.4448
2009-10-28,27.91,1028.1,77.46,76.425,3.4148
2009-10-29,24.76,1046.95,79.87,75.917,3.4974
2009-10-30,30.69,1045.45,77.0,76.3,3.3828
2009-11-02,29.78,1059.5,78.13,76.29,3.4145
2009-11-03,28.81,1084.23,79.6,76.386,3.4652
2009-11-04,27.72,1092.05,80.4,75.643,3.5237
2009-11-05,25.43,1090.35,79.62,75.741,3.5236
2009-11-06,24.19,1095.2,77.43,75.819,3.4971
2009-11-09,23.15,1104.1,79.43,75.026,3.4857
2009-11-10,22.84,1105.85,79.05,75.021,3.4724
2009-11-11,23.04,1117.3,79.28,75.162,3.4831
2009-11-12,24.24,1103.6,76.94,75.596,3.4438
2009-11-13,23.36,1118.65,76.35,75.334,3.4177
2009-11-16,22.89,1139.3,78.9,74.894,3.3343
2009-11-17,22.41,1141.38,79.14,75.369,3.3232
2009-11-18,21.63,1145.6,79.58,75.185,3.3638
2009-11-19,22.63,1144.6,77.46,75.293,3.3361
2009-11-20,22.19,1150.6,76.72,75.656,3.3656
2009-11-23,21.16,1166.0,77.56,75.085,3.3489
2009-11-24,20.47,1169.41,76.02,75.068,3.3027
2009-11-25,20.48,1191.66,77.96,74.269,3.2695
2009-11-26,,1193.06,,74.826,3.2694
2009-11-27,24.74,1177.63,76.05,74.996,3.2051
2009-11-30,24.51,1179.63,77.28,74.879,3.1978
2009-12-01,21.92,1196.51,78.37,74.365,3.2822
2009-12-02,21.12,1215.85,76.6,74.669,3.3099
2009-12-03,22.46,1207.45,76.46,74.631,3.3842
2009-12-04,21.25,1161.43,75.47,75.911,3.4722
2009-12-07,22.1,1158.1,73.93,75.767,3.429
2009-12-08,23.69,1128.4,72.62,76.31,3.3804
2009-12-09,22.66,1128.6,70.67,76.038,3.4328
2009-12-10,22.32,1131.03,70.54,76.045,3.4967
2009-12-11,21.59,1115.38,69.87,76.573,3.5498
2009-12-14,21.15,1126.78,69.51,76.352,3.548
2009-12-15,21.49,1125.1,70.69,76.961,3.5861
2009-12-16,20.54,1137.9,72.66,76.995,3.5975
2009-12-17,22.51,1098.9,72.65,77.694,3.478
2009-12-18,21.68,1113.2,73.36,77.821,3.5368
2009-12-21,20.49,1093.45,72.47,78.037,3.6745
2009-12-22,19.54,1083.9,74.4,78.25,3.7538
2009-12-23,19.71,1087.65,76.67,77.897,3.7481
2009-12-24,19.47,1105.5,78.05,77.734,3.8029
2009-12-25,,1105.45,,,3.803
2009-12-28,19.93,1107.1,78.77,77.633,3.8402
2009-12-29,20.01,1096.83,78.87,77.831,3.7972
2009-12-30,19.96,1092.9,79.28,77.914,3.7856
2009-12-31,21.68,1096.98,79.36,77.86,3.8368
2010-01-01,,1097.35,,,3.835
2010-01-04,20.04,1121.28,81.51,77.525,3.8155
2010-01-05,19.35,1118.05,81.77,77.619,3.7608
2010-01-06,19.16,1138.25,83.18,77.493,3.8215
2010-01-07,19.06,1131.75,82.66,77.913,3.8235
2010-01-08,18.13,1138.23,82.75,77.471,3.8297
2010-01-11,17.55,1151.85,82.52,77.005,3.818
2010-01-12,18.25,1128.48,80.79,76.954,3.7108
2010-01-13,17.85,1138.18,79.65,76.846,3.7908
2010-01-14,17.63,1142.75,79.39,76.732,3.7382
2010-01-15,17.91,1130.93,78.0,77.323,3.6744
2010-01-18,,1134.1,,77.064,3.6745
2010-01-19,17.58,1138.35,79.02,77.5,3.6919
2010-01-20,18.68,1111.3,77.62,78.338,3.6474
2010-01-21,22.27,1094.05,76.08,78.32,3.5858
2010-01-22,27.31,1093.23,74.54,78.277,3.6071
2010-01-25,25.41,1098.4,75.26,78.19,3.6265
2010-01-26,24.55,1097.65,74.71,78.432,3.6188
2010-01-27,23.14,1087.95,73.67,78.675,3.6479
2010-01-28,23.73,1086.95,73.64,78.904,3.6344
2010-01-29,24.62,1081.2,72.89,79.462,3.5844
2010-02-01,22.59,1105.55,74.43,79.242,3.6501
2010-02-02,21.48,1114.45,77.23,79.014,3.6405
2010-02-03,21.6,1109.8,76.98,79.372,3.7047
2010-02-04,26.08,1063.53,73.14,79.916,3.6058
2010-02-05,26.11,1066.25,71.19,80.441,3.5654
2010-02-08,26.51,1062.85,71.89,80.302,3.5597
2010-02-09,26.0,1078.1,73.75,79.863,3.6448
2010-02-10,25.4,1072.1,74.52,80.028,3.6897
2010-02-11,23.96,1095.47,75.28,79.994,3.7155
2010-02-12,22.73,1097.1,74.13,80.218,3.6928
2010-02-15,,1100.9,,80.332,3.6909
2010-02-16,22.25,1119.4,77.01,79.7,3.6569
2010-02-17,21.72,1106.85,77.33,80.376,3.7307
2010-02-18,20.63,1109.0,79.06,80.398,3.8012
2010-02-19,20.02,1119.2,79.81,80.643,3.7726
2010-02-22,19.94,1114.28,80.16,80.507,3.7955
2010-02-23,21.37,1103.33,78.86,80.85,3.6834
2010-02-24,20.27,1097.63,80.0,80.849,3.6909
2010-02-25,20.1,1106.2,78.17,80.787,3.6324
2010-02-26,19.5,1117.59,79.66,80.362,3.6117
2010-03-01,19.26,1118.85,78.7,80.658,3.6079
2010-03-02,19.06,1134.65,79.68,80.521,3.6041
2010-03-03,18.83,1139.95,80.87,79.977,3.6173
2010-03-04,18.72,1132.1,80.21,80.561,3.6022
2010-03-05,17.42,1134.9,81.5,80.432,3.6796
2010-03-08,17.79,1123.63,81.87,80.432,3.7157
2010-03-09,17.92,1121.85,81.49,80.592,3.7005
2010-03-10,18.57,1108.5,82.09,80.445,3.7215
2010-03-11,18.06,1109.55,82.11,80.323,3.7272
2010-03-12,17.58,1101.85,81.24,79.833,3.7006
2010-03-15,18.0,1108.45,79.8,80.251,3.6949
2010-03-16,17.69,1127.78,81.7,79.753,3.6493
2010-03-17,16.91,1120.43,82.93,79.638,3.6361
2010-03-18,16.62,1127.4,82.2,80.225,3.6759
2010-03-19,16.97,1107.05,80.68,80.724,3.6892
2010-03-22,16.87,1102.2,81.25,80.651,3.6588
2010-03-23,16.35,1105.18,81.91,80.896,3.6854
2010-03-24,17.55,1086.7,80.61,81.838,3.8524
2010-03-25,18.4,1090.5,80.53,82.12,3.8777
2010-03-26,17.77,1107.25,80.0,81.676,3.8468
2010-03-29,17.59,1109.78,82.17,81.358,3.8643
2010-03-30,17.13,1103.55,82.37,81.47,3.8566
2010-03-31,17.59,1113.25,83.76,81.073,3.8257
2010-04-01,17.47,1126.78,84.87,80.776,3.8685
2010-04-02,,1123.8,,81.173,3.9446
2010-04-05,17.02,1131.85,86.62,81.094,3.9859
2010-04-06,16.23,1134.28,86.84,81.387,3.9505
2010-04-07,16.62,1149.4,85.88,81.443,3.8531
2010-04-08,16.48,1150.61,85.39,81.534,3.8901
2010-04-09,16.14,1161.75,84.92,81.093,3.8825
2010-04-12,15.58,1156.3,84.34,80.562,3.8417
2010-04-13,16.2,1150.68,84.05,80.507,3.8204
2010-04-14,15.59,1155.4,85.84,80.19,3.8593
2010-04-15,15.89,1159.26,85.51,80.482,3.8321
2010-04-16,18.36,1137.41,83.24,80.824,3.7626
2010-04-19,17.34,1135.75,81.45,81.0,3.7974
2010-04-20,15.73,1140.76,83.45,81.049,3.7993
2010-04-21,16.32,1146.78,83.68,81.161,3.7356
2010-04-22,16.47,1141.58,83.7,81.567,3.7723
2010-04-23,16.62,1157.73,85.12,81.352,3.8092
2010-04-26,17.47,1153.53,84.2,81.481,3.8054
2010-04-27,22.81,1167.95,82.44,82.146,3.6877
2010-04-28,21.08,1165.78,83.22,82.381,3.7628
2010-04-29,18.44,1167.03,85.17,82.003,3.7243
2010-04-30,22.05,1179.03,86.15,81.866,3.6532
2010-05-03,20.19,1182.23,86.19,82.272,3.682
2010-05-04,23.84,1171.01,82.74,83.299,3.5902
2010-05-05,24.91,1175.08,79.97,84.079,3.5388
2010-05-06,32.8,1208.7,77.11,84.894,3.3938
2010-05-07,40.95,1208.4,75.11,84.45,3.4255
2010-05-10,28.84,1203.14,76.8,84.156,3.5406
2010-05-11,28.32,1232.7,76.37,84.467,3.5235
2010-05-12,25.52,1239.0,75.65,84.828,3.571
2010-05-13,26.68,1232.65,74.4,85.207,3.5261
2010-05-14,31.24,1232.98,71.61,86.095,3.4534
2010-05-17,30.84,1222.3,70.08,86.205,3.4869
2010-05-18,33.55,1225.18,69.41,87.162,3.3462
2010-05-19,35.32,1193.73,69.87,86.392,3.3682
2010-05-20,45.79,1182.45,68.01,85.565,3.2126
2010-05-21,40.1,1177.08,70.04,85.371,3.2379
2010-05-24,38.32,1191.73,70.21,86.206,3.1942
2010-05-25,34.61,1204.35,68.75,86.779,3.1578
2010-05-26,35.02,1211.7,71.51,87.121,3.1886
2010-05-27,29.68,1212.63,74.55,86.185,3.3605
2010-05-28,32.07,1214.73,73.97,86.48,3.2922
2010-05-31,,1216.3,,86.588,3.2848
2010-06-01,35.54,1225.78,72.58,86.643,3.2591
2010-06-02,30.17,1223.55,72.86,86.793,3.34
2010-06-03,29.46,1206.55,74.61,87.136,3.3639
2010-06-04,35.48,1220.03,71.51,88.233,3.2023
2010-06-07,36.57,1240.35,71.44,88.405,3.1422
2010-06-08,33.7,1236.58,71.99,88.394,3.1857
2010-06-09,33.73,1233.4,74.38,87.897,3.1729
2010-06-10,30.57,1216.53,75.48,87.169,3.3193
2010-06-11,28.79,1226.58,73.78,87.507,3.2346
2010-06-14,28.58,1221.15,75.12,86.511,3.2529
2010-06-15,25.87,1234.25,76.94,85.981,3.3025
2010-06-16,25.92,1229.1,77.67,86.083,3.2601
2010-06-17,25.05,1245.16,76.79,85.688,3.1887
2010-06-18,23.95,1256.8,77.18,85.699,3.2195
2010-06-21,24.88,1233.65,77.82,85.932,3.2414
2010-06-22,27.05,1239.9,77.21,86.106,3.1664
2010-06-23,26.91,1237.33,76.35,85.741,3.119
2010-06-24,29.74,1243.35,76.51,85.733,3.1371
2010-06-25,28.53,1255.68,78.86,85.313,3.1078
2010-06-28,29.0,1238.94,78.25,85.652,3.021
2010-06-29,34.13,1240.58,75.94,86.025,2.9491
2010-06-30,34.54,1242.38,75.63,86.019,2.9311
2010-07-01,32.86,1198.69,72.95,84.716,2.947
2010-07-02,30.12,1211.65,72.14,84.427,2.977
2010-07-05,,1208.93,,84.608,2.9733
2010-07-06,29.65,1192.6,71.98,84.083,2.9302
2010-07-07,26.84,1202.78,74.07,83.822,2.9803
2010-07-08,25.71,1198.25,75.44,83.824,3.0306
2010-07-09,24.98,1211.71,76.09,83.947,3.052
2010-07-12,24.43,1196.85,74.95,84.203,3.0628
2010-07-13,24.56,1212.3,77.15,83.643,3.1208
2010-07-14,24.89,1208.47,77.04,83.426,3.0426
2010-07-15,25.14,1208.3,76.62,82.558,2.9937
2010-07-16,26.25,1193.0,76.01,82.486,2.9215
2010-07-19,25.97,1182.93,76.54,82.513,2.9537
2010-07-20,23.93,1192.2,77.44,82.747,2.9481
2010-07-21,25.64,1185.0,76.56,83.393,2.8782
2010-07-22,24.63,1194.98,79.3,82.595,2.9353
2010-07-23,23.47,1189.14,78.98,82.464,2.9943
2010-07-26,22.73,1183.5,78.98,82.087,2.9924
2010-07-27,23.19,1161.6,77.5,82.185,3.0485
2010-07-28,24.25,1163.1,76.99,82.179,2.985
2010-07-29,24.13,1168.1,78.36,81.636,2.9794
2010-07-30,23.5,1181.0,78.95,81.539,2.9052
2010-08-02,22.01,1182.75,81.34,80.938,2.9609
2010-08-03,22.63,1186.25,82.55,80.596,2.9085
2010-08-04,22.21,1194.83,82.47,80.892,2.9498
2010-08-05,22.1,1194.96,82.01,80.825,2.9011
2010-08-06,21.74,1205.4,80.7,80.407,2.8166
2010-08-09,22.14,1201.23,81.48,80.711,2.8289
2010-08-10,22.37,1204.3,80.25,80.799,2.7593
2010-08-11,25.39,1198.15,78.02,82.29,2.6814
2010-08-12,25.73,1213.95,75.74,82.635,2.7455
2010-08-13,26.24,1215.43,75.39,82.948,2.6716
2010-08-16,26.1,1225.35,75.24,82.533,2.5626
2010-08-17,24.33,1224.83,75.77,82.226,2.6321
2010-08-18,24.59,1229.3,75.42,82.223,2.6321
2010-08-19,26.44,1231.96,74.43,82.447,2.575
2010-08-20,25.49,1227.89,73.46,83.057,2.6106
2010-08-23,25.66,1226.15,73.1,83.123,2.5981
2010-08-24,27.46,1230.5,71.63,83.146,2.488
2010-08-25,26.7,1240.15,72.52,83.261,2.534
2010-08-26,27.37,1237.6,73.36,82.934,2.4755
2010-08-27,24.45,1237.83,75.17,82.918,2.6447
2010-08-30,27.21,1237.0,74.7,83.164,2.5285
2010-08-31,26.05,1247.4,71.92,83.202,2.4683
2010-09-01,23.89,1244.3,73.91,82.522,2.573
2010-09-02,23.19,1251.06,75.02,82.463,2.6231
2010-09-03,21.31,1246.55,74.6,82.102,2.697
2010-09-06,,1249.95,,82.042,2.7025
2010-09-07,23.8,1255.7,74.09,82.82,2.5944
2010-09-08,23.25,1254.95,74.67,82.585,2.6555
2010-09-09,22.81,1243.6,74.25,82.674,2.7588
2010-09-10,21.99,1245.98,76.45,82.698,2.7917
2010-09-13,21.21,1245.55,77.19,81.912,2.748
2010-09-14,21.56,1268.33,76.8,81.08,2.679
2010-09-15,22.1,1268.15,76.02,81.491,2.7207
2010-09-16,21.72,1275.25,74.57,81.241,2.7608
2010-09-17,22.01,1274.18,73.66,81.398,2.7372
2010-09-20,21.5,1278.25,74.86,81.335,2.7026
2010-09-21,22.35,1287.38,73.52,80.439,2.5727
2010-09-22,22.51,1291.41,74.71,79.83,2.5583
2010-09-23,23.87,1292.4,75.18,80.01,2.5511
2010-09-24,21.71,1296.63,76.49,79.395,2.605
2010-09-27,22.54,1294.5,76.52,79.338,2.5242
2010-09-28,22.6,1308.95,76.18,79.014,2.4653
2010-09-29,23.25,1309.8,77.86,78.691,2.5027
2010-09-30,23.7,1308.54,79.97,78.72,2.5098
2010-10-01,22.5,1319.03,81.58,78.088,2.5097
2010-10-04,23.53,1315.35,81.47,78.447,2.4758
2010-10-05,21.76,1340.54,82.82,77.749,2.4722
2010-10-06,21.49,1349.01,83.23,77.386,2.3976
2010-10-07,21.56,1333.55,81.67,77.387,2.3834
2010-10-08,20.71,1346.85,82.66,77.325,2.392
2010-10-11,18.96,1354.15,82.21,77.442,2.3919
2010-10-12,18.93,1350.55,81.67,77.363,2.4309
2010-10-13,19.07,1372.28,83.01,77.071,2.422
2010-10-14,19.88,1381.25,82.69,76.647,2.5076
